coundist,borough,month,evictions,evictions_12mo,yoy_diff,yoy_change
9,Manhattan,2024-06,53,593,17,0.4722
9,Manhattan,2024-07,45,610,17,0.6071
9,Manhattan,2024-08,44,606,-4,-0.0833
9,Manhattan,2024-09,52,604,-2,-0.037
9,Manhattan,2024-10,74,619,15,0.2542
9,Manhattan,2024-11,51,622,3,0.0625
9,Manhattan,2024-12,48,641,19,0.6552
9,Manhattan,2025-01,70,649,8,0.129
9,Manhattan,2025-02,57,643,-6,-0.0952
9,Manhattan,2025-03,40,626,-17,-0.2982
9,Manhattan,2025-04,41,612,-14,-0.2545
9,Manhattan,2025-05,46,621,9,0.2432
9,Manhattan,2025-06,30,598,-23,-0.434
9,Manhattan,2025-07,66,619,21,0.4667
9,Manhattan,2025-08,93,668,49,1.1136
9,Manhattan,2025-09,76,692,24,0.4615
9,Manhattan,2025-10,67,685,-7,-0.0946
9,Manhattan,2025-11,36,670,-15,-0.2941
9,Manhattan,2025-12,45,667,-3,-0.0625
9,Manhattan,2026-01,37,634,-33,-0.4714
9,Manhattan,2026-02,50,627,-7,-0.1228
9,Manhattan,2026-03,71,658,31,0.775
9,Manhattan,2026-04,58,675,17,0.4146
9,Manhattan,2026-05,42,671,-4,-0.087
9,Manhattan,2026-06,46,687,16,0.5333
10,Manhattan,2017-01,49,,,
10,Manhattan,2017-02,34,,,
10,Manhattan,2017-03,41,,,
10,Manhattan,2017-04,37,,,
10,Manhattan,2017-05,36,,,
10,Manhattan,2017-06,44,,,
10,Manhattan,2017-07,40,,,
10,Manhattan,2017-08,50,,,
10,Manhattan,2017-09,36,,,
10,Manhattan,2017-10,36,,,
10,Manhattan,2017-11,24,,,
10,Manhattan,2017-12,22,449,,
10,Manhattan,2018-01,53,453,4,0.0816
10,Manhattan,2018-02,27,446,-7,-0.2059
10,Manhattan,2018-03,45,450,4,0.0976
10,Manhattan,2018-04,51,464,14,0.3784
10,Manhattan,2018-05,44,472,8,0.2222
10,Manhattan,2018-06,22,450,-22,-0.5
10,Manhattan,2018-07,27,437,-13,-0.325
10,Manhattan,2018-08,26,413,-24,-0.48
10,Manhattan,2018-09,30,407,-6,-0.1667
10,Manhattan,2018-10,38,409,2,0.0556
10,Manhattan,2018-11,28,413,4,0.1667
10,Manhattan,2018-12,30,421,8,0.3636
10,Manhattan,2019-01,42,410,-11,-0.2075
10,Manhattan,2019-02,34,417,7,0.2593
10,Manhattan,2019-03,37,409,-8,-0.1778
10,Manhattan,2019-04,40,398,-11,-0.2157
10,Manhattan,2019-05,29,383,-15,-0.3409
10,Manhattan,2019-06,25,386,3,0.1364
10,Manhattan,2019-07,27,386,0,0.0
10,Manhattan,2019-08,41,401,15,0.5769
10,Manhattan,2019-09,20,391,-10,-0.3333
10,Manhattan,2019-10,33,386,-5,-0.1316
10,Manhattan,2019-11,30,388,2,0.0714
10,Manhattan,2019-12,26,384,-4,-0.1333
10,Manhattan,2020-01,31,373,-11,-0.2619
10,Manhattan,2020-02,17,356,-17,-0.5
10,Manhattan,2020-03,15,334,-22,-0.5946
10,Manhattan,2020-04,0,294,-40,-1.0
10,Manhattan,2020-05,0,265,-29,-1.0
10,Manhattan,2020-06,0,240,-25,-1.0
10,Manhattan,2020-07,0,213,-27,-1.0
10,Manhattan,2020-08,0,172,-41,-1.0
10,Manhattan,2020-09,0,152,-20,-1.0
10,Manhattan,2020-10,0,119,-33,-1.0
10,Manhattan,2020-11,0,89,-30,-1.0
10,Manhattan,2020-12,0,63,-26,-1.0
10,Manhattan,2021-01,0,32,-31,-1.0
10,Manhattan,2021-02,0,15,-17,-1.0
10,Manhattan,2021-03,0,0,-15,-1.0
10,Manhattan,2021-04,0,0,0,
10,Manhattan,2021-05,0,0,0,
10,Manhattan,2021-06,0,0,0,
10,Manhattan,2021-07,0,0,0,
10,Manhattan,2021-08,0,0,0,
10,Manhattan,2021-09,0,0,0,
10,Manhattan,2021-10,0,0,0,
10,Manhattan,2021-11,0,0,0,
10,Manhattan,2021-12,1,1,1,
10,Manhattan,2022-01,1,2,1,
10,Manhattan,2022-02,1,3,1,
10,Manhattan,2022-03,4,7,4,
10,Manhattan,2022-04,4,11,4,
10,Manhattan,2022-05,8,19,8,
10,Manhattan,2022-06,0,19,0,
10,Manhattan,2022-07,4,23,4,
10,Manhattan,2022-08,4,27,4,
10,Manhattan,2022-09,11,38,11,
10,Manhattan,2022-10,14,52,14,
10,Manhattan,2022-11,8,60,8,
10,Manhattan,2022-12,10,69,9,9.0
10,Manhattan,2023-01,25,93,24,24.0
10,Manhattan,2023-02,19,111,18,18.0
10,Manhattan,2023-03,20,127,16,4.0
10,Manhattan,2023-04,28,151,24,6.0
10,Manhattan,2023-05,25,168,17,2.125
10,Manhattan,2023-06,39,207,39,
10,Manhattan,2023-07,36,239,32,8.0
10,Manhattan,2023-08,40,275,36,9.0
10,Manhattan,2023-09,27,291,16,1.4545
10,Manhattan,2023-10,41,318,27,1.9286
10,Manhattan,2023-11,52,362,44,5.5
10,Manhattan,2023-12,19,371,9,0.9
10,Manhattan,2024-01,45,391,20,0.8
10,Manhattan,2024-02,39,411,20,1.0526
10,Manhattan,2024-03,40,431,20,1.0
10,Manhattan,2024-04,40,443,12,0.4286
10,Manhattan,2024-05,39,457,14,0.56
10,Manhattan,2024-06,43,461,4,0.1026
10,Manhattan,2024-07,38,463,2,0.0556
10,Manhattan,2024-08,65,488,25,0.625
10,Manhattan,2024-09,39,500,12,0.4444
10,Manhattan,2024-10,74,533,33,0.8049
10,Manhattan,2024-11,42,523,-10,-0.1923
10,Manhattan,2024-12,36,540,17,0.8947
10,Manhattan,2025-01,59,554,14,0.3111
10,Manhattan,2025-02,31,546,-8,-0.2051
10,Manhattan,2025-03,39,545,-1,-0.025
10,Manhattan,2025-04,36,541,-4,-0.1
10,Manhattan,2025-05,28,530,-11,-0.2821
10,Manhattan,2025-06,30,517,-13,-0.3023
10,Manhattan,2025-07,52,531,14,0.3684
10,Manhattan,2025-08,53,519,-12,-0.1846
10,Manhattan,2025-09,37,517,-2,-0.0513
10,Manhattan,2025-10,36,479,-38,-0.5135
10,Manhattan,2025-11,37,474,-5,-0.119
10,Manhattan,2025-12,24,462,-12,-0.3333
10,Manhattan,2026-01,33,436,-26,-0.4407
10,Manhattan,2026-02,37,442,6,0.1935
10,Manhattan,2026-03,46,449,7,0.1795
10,Manhattan,2026-04,29,442,-7,-0.1944
10,Manhattan,2026-05,29,443,1,0.0357
10,Manhattan,2026-06,25,438,-5,-0.1667
11,Bronx,2017-01,69,,,
11,Bronx,2017-02,35,,,
11,Bronx,2017-03,67,,,
11,Bronx,2017-04,59,,,
11,Bronx,2017-05,74,,,
11,Bronx,2017-06,45,,,
11,Bronx,2017-07,36,,,
11,Bronx,2017-08,54,,,
11,Bronx,2017-09,68,,,
11,Bronx,2017-10,50,,,
11,Bronx,2017-11,60,,,
11,Bronx,2017-12,37,654,,
11,Bronx,2018-01,80,665,11,0.1594
11,Bronx,2018-02,69,699,34,0.9714
11,Bronx,2018-03,40,672,-27,-0.403
11,Bronx,2018-04,53,666,-6,-0.1017
11,Bronx,2018-05,47,639,-27,-0.3649
11,Bronx,2018-06,51,645,6,0.1333
11,Bronx,2018-07,40,649,4,0.1111
11,Bronx,2018-08,40,635,-14,-0.2593
11,Bronx,2018-09,46,613,-22,-0.3235
11,Bronx,2018-10,42,605,-8,-0.16
11,Bronx,2018-11,40,585,-20,-0.3333
11,Bronx,2018-12,31,579,-6,-0.1622
11,Bronx,2019-01,50,549,-30,-0.375
11,Bronx,2019-02,56,536,-13,-0.1884
11,Bronx,2019-03,53,549,13,0.325
11,Bronx,2019-04,55,551,2,0.0377
11,Bronx,2019-05,51,555,4,0.0851
11,Bronx,2019-06,41,545,-10,-0.1961
11,Bronx,2019-07,47,552,7,0.175
11,Bronx,2019-08,41,553,1,0.025
11,Bronx,2019-09,32,539,-14,-0.3043
11,Bronx,2019-10,38,535,-4,-0.0952
11,Bronx,2019-11,31,526,-9,-0.225
11,Bronx,2019-12,20,515,-11,-0.3548
11,Bronx,2020-01,40,505,-10,-0.2
11,Bronx,2020-02,27,476,-29,-0.5179
11,Bronx,2020-03,14,437,-39,-0.7358
11,Bronx,2020-04,0,382,-55,-1.0
11,Bronx,2020-05,0,331,-51,-1.0
11,Bronx,2020-06,0,290,-41,-1.0
11,Bronx,2020-07,0,243,-47,-1.0
11,Bronx,2020-08,0,202,-41,-1.0
11,Bronx,2020-09,0,170,-32,-1.0
11,Bronx,2020-10,0,132,-38,-1.0
11,Bronx,2020-11,0,101,-31,-1.0
11,Bronx,2020-12,0,81,-20,-1.0
11,Bronx,2021-01,0,41,-40,-1.0
11,Bronx,2021-02,0,14,-27,-1.0
11,Bronx,2021-03,0,0,-14,-1.0
11,Bronx,2021-04,0,0,0,
11,Bronx,2021-05,0,0,0,
11,Bronx,2021-06,0,0,0,
11,Bronx,2021-07,0,0,0,
11,Bronx,2021-08,0,0,0,
11,Bronx,2021-09,0,0,0,
11,Bronx,2021-10,0,0,0,
11,Bronx,2021-11,0,0,0,
11,Bronx,2021-12,0,0,0,
11,Bronx,2022-01,7,7,7,
11,Bronx,2022-02,2,9,2,
11,Bronx,2022-03,5,14,5,
11,Bronx,2022-04,2,16,2,
11,Bronx,2022-05,6,22,6,
11,Bronx,2022-06,6,28,6,
11,Bronx,2022-07,5,33,5,
11,Bronx,2022-08,7,40,7,
11,Bronx,2022-09,12,52,12,
11,Bronx,2022-10,17,69,17,
11,Bronx,2022-11,27,96,27,
11,Bronx,2022-12,9,105,9,
11,Bronx,2023-01,20,118,13,1.8571
11,Bronx,2023-02,26,142,24,12.0
11,Bronx,2023-03,17,154,12,2.4
11,Bronx,2023-04,21,173,19,9.5
11,Bronx,2023-05,31,198,25,4.1667
11,Bronx,2023-06,36,228,30,5.0
11,Bronx,2023-07,39,262,34,6.8
11,Bronx,2023-08,33,288,26,3.7143
11,Bronx,2023-09,35,311,23,1.9167
11,Bronx,2023-10,48,342,31,1.8235
11,Bronx,2023-11,24,339,-3,-0.1111
11,Bronx,2023-12,27,357,18,2.0
11,Bronx,2024-01,32,369,12,0.6
11,Bronx,2024-02,25,368,-1,-0.0385
11,Bronx,2024-03,20,371,3,0.1765
11,Bronx,2024-04,16,366,-5,-0.2381
11,Bronx,2024-05,22,357,-9,-0.2903
11,Bronx,2024-06,23,344,-13,-0.3611
11,Bronx,2024-07,41,346,2,0.0513
11,Bronx,2024-08,46,359,13,0.3939
11,Bronx,2024-09,50,374,15,0.4286
11,Bronx,2024-10,53,379,5,0.1042
11,Bronx,2024-11,46,401,22,0.9167
11,Bronx,2024-12,26,400,-1,-0.037
11,Bronx,2025-01,58,426,26,0.8125
11,Bronx,2025-02,48,449,23,0.92
11,Bronx,2025-03,60,489,40,2.0
11,Bronx,2025-04,42,515,26,1.625
11,Bronx,2025-05,53,546,31,1.4091
11,Bronx,2025-06,42,565,19,0.8261
11,Bronx,2025-07,57,581,16,0.3902
11,Bronx,2025-08,28,563,-18,-0.3913
11,Bronx,2025-09,39,552,-11,-0.22
11,Bronx,2025-10,47,546,-6,-0.1132
11,Bronx,2025-11,34,534,-12,-0.2609
11,Bronx,2025-12,31,539,5,0.1923
11,Bronx,2026-01,43,524,-15,-0.2586
11,Bronx,2026-02,20,496,-28,-0.5833
11,Bronx,2026-03,33,469,-27,-0.45
11,Bronx,2026-04,49,476,7,0.1667
11,Bronx,2026-05,49,472,-4,-0.0755
11,Bronx,2026-06,41,471,-1,-0.0238
12,Bronx,2017-01,61,,,
12,Bronx,2017-02,51,,,
12,Bronx,2017-03,53,,,
12,Bronx,2017-04,50,,,
12,Bronx,2017-05,50,,,
12,Bronx,2017-06,43,,,
12,Bronx,2017-07,59,,,
12,Bronx,2017-08,61,,,
12,Bronx,2017-09,56,,,
12,Bronx,2017-10,52,,,
12,Bronx,2017-11,66,,,
12,Bronx,2017-12,44,646,,
12,Bronx,2018-01,67,652,6,0.0984
12,Bronx,2018-02,51,652,0,0.0
12,Bronx,2018-03,49,648,-4,-0.0755
12,Bronx,2018-04,49,647,-1,-0.02
12,Bronx,2018-05,65,662,15,0.3
12,Bronx,2018-06,51,670,8,0.186
12,Bronx,2018-07,43,654,-16,-0.2712
12,Bronx,2018-08,52,645,-9,-0.1475
12,Bronx,2018-09,38,627,-18,-0.3214
12,Bronx,2018-10,46,621,-6,-0.1154
12,Bronx,2018-11,44,599,-22,-0.3333
12,Bronx,2018-12,40,595,-4,-0.0909
12,Bronx,2019-01,56,584,-11,-0.1642
12,Bronx,2019-02,51,584,0,0.0
12,Bronx,2019-03,45,580,-4,-0.0816
12,Bronx,2019-04,58,589,9,0.1837
12,Bronx,2019-05,54,578,-11,-0.1692
12,Bronx,2019-06,46,573,-5,-0.098
12,Bronx,2019-07,46,576,3,0.0698
12,Bronx,2019-08,52,576,0,0.0
12,Bronx,2019-09,56,594,18,0.4737
12,Bronx,2019-10,39,587,-7,-0.1522
12,Bronx,2019-11,41,584,-3,-0.0682
12,Bronx,2019-12,25,569,-15,-0.375
12,Bronx,2020-01,49,562,-7,-0.125
12,Bronx,2020-02,36,547,-15,-0.2941
12,Bronx,2020-03,13,515,-32,-0.7111
12,Bronx,2020-04,0,457,-58,-1.0
12,Bronx,2020-05,0,403,-54,-1.0
12,Bronx,2020-06,0,357,-46,-1.0
12,Bronx,2020-07,0,311,-46,-1.0
12,Bronx,2020-08,0,259,-52,-1.0
12,Bronx,2020-09,0,203,-56,-1.0
12,Bronx,2020-10,0,164,-39,-1.0
12,Bronx,2020-11,0,123,-41,-1.0
12,Bronx,2020-12,1,99,-24,-0.96
12,Bronx,2021-01,0,50,-49,-1.0
12,Bronx,2021-02,0,14,-36,-1.0
12,Bronx,2021-03,0,1,-13,-1.0
12,Bronx,2021-04,0,1,0,
12,Bronx,2021-05,0,1,0,
12,Bronx,2021-06,0,1,0,
12,Bronx,2021-07,0,1,0,
12,Bronx,2021-08,0,1,0,
12,Bronx,2021-09,0,1,0,
12,Bronx,2021-10,0,1,0,
12,Bronx,2021-11,0,1,0,
12,Bronx,2021-12,0,0,-1,-1.0
12,Bronx,2022-01,3,3,3,
12,Bronx,2022-02,0,3,0,
12,Bronx,2022-03,2,5,2,
12,Bronx,2022-04,6,11,6,
12,Bronx,2022-05,3,14,3,
12,Bronx,2022-06,17,31,17,
12,Bronx,2022-07,10,41,10,
12,Bronx,2022-08,5,46,5,
12,Bronx,2022-09,18,64,18,
12,Bronx,2022-10,32,96,32,
12,Bronx,2022-11,15,111,15,
12,Bronx,2022-12,10,121,10,
12,Bronx,2023-01,27,145,24,8.0
12,Bronx,2023-02,14,159,14,
12,Bronx,2023-03,15,172,13,6.5
12,Bronx,2023-04,14,180,8,1.3333
12,Bronx,2023-05,26,203,23,7.6667
12,Bronx,2023-06,41,227,24,1.4118
12,Bronx,2023-07,36,253,26,2.6
12,Bronx,2023-08,38,286,33,6.6
12,Bronx,2023-09,35,303,17,0.9444
12,Bronx,2023-10,46,317,14,0.4375
12,Bronx,2023-11,33,335,18,1.2
12,Bronx,2023-12,17,342,7,0.7
12,Bronx,2024-01,20,335,-7,-0.2593
12,Bronx,2024-02,22,343,8,0.5714
12,Bronx,2024-03,16,344,1,0.0667
12,Bronx,2024-04,16,346,2,0.1429
12,Bronx,2024-05,23,343,-3,-0.1154
12,Bronx,2024-06,26,328,-15,-0.3659
12,Bronx,2024-07,26,318,-10,-0.2778
12,Bronx,2024-08,26,306,-12,-0.3158
12,Bronx,2024-09,45,316,10,0.2857
12,Bronx,2024-10,35,305,-11,-0.2391
12,Bronx,2024-11,41,313,8,0.2424
12,Bronx,2024-12,32,328,15,0.8824
12,Bronx,2025-01,29,337,9,0.45
12,Bronx,2025-02,45,360,23,1.0455
12,Bronx,2025-03,61,405,45,2.8125
12,Bronx,2025-04,52,441,36,2.25
12,Bronx,2025-05,38,456,15,0.6522
12,Bronx,2025-06,42,472,16,0.6154
12,Bronx,2025-07,39,485,13,0.5
12,Bronx,2025-08,28,487,2,0.0769
12,Bronx,2025-09,24,466,-21,-0.4667
12,Bronx,2025-10,43,474,8,0.2286
12,Bronx,2025-11,29,462,-12,-0.2927
12,Bronx,2025-12,18,448,-14,-0.4375
12,Bronx,2026-01,40,459,11,0.3793
12,Bronx,2026-02,35,449,-10,-0.2222
12,Bronx,2026-03,47,435,-14,-0.2295
