coundist,borough,month,rent_streeteasy,rent_zori,se_coverage
5,Manhattan,2022-03,3441.95,3266.29,1.0
5,Manhattan,2022-04,3556.05,3323.72,1.0
5,Manhattan,2022-05,3611.33,3373.97,1.0
5,Manhattan,2022-06,3745.18,3433.34,1.0
5,Manhattan,2022-07,3691.48,3476.67,1.0
5,Manhattan,2022-08,3972.7,3505.19,1.0
5,Manhattan,2022-09,3918.67,3500.41,1.0
5,Manhattan,2022-10,3880.13,3476.6,1.0
5,Manhattan,2022-11,3991.93,3438.95,1.0
5,Manhattan,2022-12,3887.99,3415.04,1.0
5,Manhattan,2023-01,3944.22,3409.46,1.0
5,Manhattan,2023-02,4028.47,3430.4,1.0
5,Manhattan,2023-03,3997.34,3459.62,1.0
5,Manhattan,2023-04,3924.14,3515.33,1.0
5,Manhattan,2023-05,4060.37,3553.49,1.0
5,Manhattan,2023-06,4049.33,3592.45,1.0
5,Manhattan,2023-07,4063.77,3609.58,1.0
5,Manhattan,2023-08,4055.5,3623.65,1.0
5,Manhattan,2023-09,4045.34,3608.02,1.0
5,Manhattan,2023-10,4051.12,3575.85,1.0
5,Manhattan,2023-11,4017.7,3536.63,1.0
5,Manhattan,2023-12,3947.71,3575.83,1.0
5,Manhattan,2024-01,3949.38,3560.86,1.0
5,Manhattan,2024-02,4016.57,3566.18,1.0
5,Manhattan,2024-03,3961.65,3614.32,1.0
5,Manhattan,2024-04,4043.59,3683.93,1.0
5,Manhattan,2024-05,4075.07,3745.18,1.0
5,Manhattan,2024-06,4119.0,3792.22,1.0
5,Manhattan,2024-07,4187.03,3812.77,1.0
5,Manhattan,2024-08,4130.04,3817.78,1.0
5,Manhattan,2024-09,4093.9,3797.11,1.0
5,Manhattan,2024-10,4022.25,3765.21,1.0
5,Manhattan,2024-11,4021.04,3757.25,1.0
5,Manhattan,2024-12,3999.33,3731.03,1.0
5,Manhattan,2025-01,4037.8,3735.28,1.0
5,Manhattan,2025-02,4094.54,3755.97,1.0
5,Manhattan,2025-03,4093.5,3809.25,1.0
5,Manhattan,2025-04,4130.2,3870.76,1.0
5,Manhattan,2025-05,4158.73,3914.81,1.0
5,Manhattan,2025-06,4260.73,3979.97,1.0
5,Manhattan,2025-07,4247.16,4044.03,1.0
5,Manhattan,2025-08,4292.74,4083.78,1.0
5,Manhattan,2025-09,4336.49,4100.82,1.0
5,Manhattan,2025-10,4329.21,4061.97,1.0
5,Manhattan,2025-11,4332.03,4060.57,1.0
5,Manhattan,2025-12,4402.5,4037.54,1.0
5,Manhattan,2026-01,4384.28,4056.8,1.0
5,Manhattan,2026-02,4286.94,4060.14,1.0
5,Manhattan,2026-03,4303.54,4090.7,1.0
5,Manhattan,2026-04,4417.69,4149.14,1.0
5,Manhattan,2026-05,4449.88,4205.99,1.0
5,Manhattan,2026-06,4471.75,,1.0
6,Manhattan,2017-01,3463.68,3144.87,1.0
6,Manhattan,2017-02,3453.48,3163.56,1.0
6,Manhattan,2017-03,3426.33,3195.21,1.0
6,Manhattan,2017-04,3426.33,3218.09,1.0
6,Manhattan,2017-05,3490.63,3239.13,1.0
6,Manhattan,2017-06,3547.64,3253.4,1.0
6,Manhattan,2017-07,3540.92,3257.03,1.0
6,Manhattan,2017-08,3533.25,3256.94,1.0
6,Manhattan,2017-09,3569.87,3245.72,1.0
6,Manhattan,2017-10,3567.09,3223.3,1.0
6,Manhattan,2017-11,3506.61,3191.0,1.0
6,Manhattan,2017-12,3489.57,3172.73,1.0
6,Manhattan,2018-01,3490.27,3173.26,1.0
6,Manhattan,2018-02,3437.71,3194.32,1.0
6,Manhattan,2018-03,3395.33,3207.18,1.0
6,Manhattan,2018-04,3435.37,3233.95,1.0
6,Manhattan,2018-05,3467.75,3249.72,1.0
6,Manhattan,2018-06,3511.31,3270.08,1.0
6,Manhattan,2018-07,3543.8,3281.47,1.0
6,Manhattan,2018-08,3531.11,3291.79,1.0
6,Manhattan,2018-09,3600.59,3296.22,1.0
6,Manhattan,2018-10,3561.89,3278.96,1.0
6,Manhattan,2018-11,3596.12,3253.0,1.0
6,Manhattan,2018-12,3589.98,3242.29,1.0
6,Manhattan,2019-01,3534.63,3235.91,1.0
6,Manhattan,2019-02,3493.06,3246.32,1.0
6,Manhattan,2019-03,3534.38,3260.44,1.0
6,Manhattan,2019-04,3623.48,3292.83,1.0
6,Manhattan,2019-05,3614.83,3326.13,1.0
6,Manhattan,2019-06,3618.11,3356.64,1.0
6,Manhattan,2019-07,3558.55,3372.59,1.0
6,Manhattan,2019-08,3711.49,3377.74,1.0
6,Manhattan,2019-09,3829.88,3379.65,1.0
6,Manhattan,2019-10,3855.38,3374.28,1.0
6,Manhattan,2019-11,3820.21,3396.92,1.0
6,Manhattan,2019-12,3783.94,3372.88,1.0
6,Manhattan,2020-01,3822.56,3377.3,1.0
6,Manhattan,2020-02,3824.49,3399.09,1.0
6,Manhattan,2020-03,3820.89,3405.46,1.0
6,Manhattan,2020-04,3685.79,3374.64,1.0
6,Manhattan,2020-05,3537.16,3327.93,1.0
6,Manhattan,2020-06,3422.27,3271.06,1.0
6,Manhattan,2020-07,3311.11,3217.89,1.0
6,Manhattan,2020-08,3194.24,3142.28,1.0
6,Manhattan,2020-09,3077.61,3063.82,1.0
6,Manhattan,2020-10,2993.58,2983.8,1.0
6,Manhattan,2020-11,2934.55,2917.61,1.0
6,Manhattan,2020-12,2941.35,2854.36,1.0
6,Manhattan,2021-01,2933.95,2845.41,1.0
6,Manhattan,2021-02,2953.35,2869.57,1.0
6,Manhattan,2021-03,2933.26,2919.05,1.0
6,Manhattan,2021-04,2966.2,2974.65,1.0
6,Manhattan,2021-05,3119.18,3053.21,1.0
6,Manhattan,2021-06,3151.87,3155.95,1.0
6,Manhattan,2021-07,3352.74,3268.06,1.0
6,Manhattan,2021-08,3450.26,3368.79,1.0
6,Manhattan,2021-09,3750.41,3453.94,1.0
6,Manhattan,2021-10,3832.94,3502.78,1.0
6,Manhattan,2021-11,3963.34,3540.8,1.0
6,Manhattan,2021-12,4139.76,3580.44,1.0
6,Manhattan,2022-01,4139.95,3618.95,1.0
6,Manhattan,2022-02,4182.11,3663.12,1.0
6,Manhattan,2022-03,4254.74,3707.1,1.0
6,Manhattan,2022-04,4377.33,3756.56,1.0
6,Manhattan,2022-05,4434.17,3816.55,1.0
6,Manhattan,2022-06,4401.26,3880.47,1.0
6,Manhattan,2022-07,4681.34,3944.41,1.0
6,Manhattan,2022-08,4629.3,3974.89,1.0
6,Manhattan,2022-09,4756.38,3995.92,1.0
6,Manhattan,2022-10,4741.05,3976.16,1.0
6,Manhattan,2022-11,4647.1,3941.12,1.0
6,Manhattan,2022-12,4616.82,3894.68,1.0
6,Manhattan,2023-01,4677.4,3872.82,1.0
6,Manhattan,2023-02,4631.5,3876.95,1.0
6,Manhattan,2023-03,4594.59,3894.92,1.0
6,Manhattan,2023-04,4634.09,3937.65,1.0
6,Manhattan,2023-05,4688.31,3996.12,1.0
6,Manhattan,2023-06,4668.71,4046.33,1.0
6,Manhattan,2023-07,4674.39,4081.59,1.0
6,Manhattan,2023-08,4671.82,4093.29,1.0
6,Manhattan,2023-09,4755.36,4100.44,1.0
6,Manhattan,2023-10,4699.76,4082.55,1.0
6,Manhattan,2023-11,4544.59,4047.5,1.0
6,Manhattan,2023-12,4376.45,4003.09,1.0
6,Manhattan,2024-01,4476.49,3986.19,1.0
6,Manhattan,2024-02,4491.94,4003.82,1.0
6,Manhattan,2024-03,4603.63,4059.34,1.0
6,Manhattan,2024-04,4620.89,4126.09,1.0
6,Manhattan,2024-05,4748.21,4190.65,1.0
6,Manhattan,2024-06,4585.31,4226.25,1.0
6,Manhattan,2024-07,4616.44,4246.54,1.0
6,Manhattan,2024-08,4537.24,4259.25,1.0
6,Manhattan,2024-09,4525.18,4246.91,1.0
6,Manhattan,2024-10,4537.31,4224.03,1.0
6,Manhattan,2024-11,4420.37,4200.67,1.0
6,Manhattan,2024-12,4647.23,4197.28,1.0
6,Manhattan,2025-01,4597.19,4217.99,1.0
6,Manhattan,2025-02,4555.39,4258.32,1.0
6,Manhattan,2025-03,4627.15,4300.51,1.0
6,Manhattan,2025-04,4641.5,4347.32,1.0
6,Manhattan,2025-05,4663.46,4384.19,1.0
6,Manhattan,2025-06,4889.94,4455.96,1.0
6,Manhattan,2025-07,4936.9,4535.56,1.0
6,Manhattan,2025-08,5061.51,4596.09,1.0
6,Manhattan,2025-09,4989.22,4608.97,1.0
6,Manhattan,2025-10,5076.68,4588.29,1.0
6,Manhattan,2025-11,5052.95,4573.89,1.0
6,Manhattan,2025-12,5140.03,4537.2,1.0
6,Manhattan,2026-01,5092.64,4511.46,1.0
6,Manhattan,2026-02,5081.64,4513.58,1.0
6,Manhattan,2026-03,4978.94,4568.91,1.0
6,Manhattan,2026-04,5056.28,4642.5,1.0
6,Manhattan,2026-05,5045.07,4718.4,1.0
6,Manhattan,2026-06,5048.93,,1.0
7,Manhattan,2017-01,2883.25,2648.86,1.0
7,Manhattan,2017-02,2882.46,2654.25,1.0
7,Manhattan,2017-03,2895.94,2664.57,1.0
7,Manhattan,2017-04,2890.21,2682.58,1.0
7,Manhattan,2017-05,2938.21,2707.85,1.0
7,Manhattan,2017-06,2936.45,2740.55,1.0
7,Manhattan,2017-07,2971.17,2756.31,1.0
7,Manhattan,2017-08,2951.54,2755.92,1.0
7,Manhattan,2017-09,2922.54,2740.5,1.0
7,Manhattan,2017-10,2845.58,2710.31,1.0
7,Manhattan,2017-11,2809.88,2689.5,1.0
7,Manhattan,2017-12,2835.49,2679.42,1.0
7,Manhattan,2018-01,2801.01,2670.96,1.0
7,Manhattan,2018-02,2792.71,2675.14,1.0
7,Manhattan,2018-03,2820.77,2682.35,1.0
7,Manhattan,2018-04,2880.9,2718.35,1.0
7,Manhattan,2018-05,2919.0,2742.14,1.0
7,Manhattan,2018-06,2933.05,2770.32,1.0
7,Manhattan,2018-07,2974.43,2785.58,1.0
7,Manhattan,2018-08,3020.83,2795.91,1.0
7,Manhattan,2018-09,2961.49,2794.73,1.0
7,Manhattan,2018-10,2915.05,2775.8,1.0
7,Manhattan,2018-11,2866.54,2763.08,1.0
7,Manhattan,2018-12,2837.71,2749.57,1.0
7,Manhattan,2019-01,2834.07,2747.64,1.0
7,Manhattan,2019-02,2776.58,2749.0,1.0
7,Manhattan,2019-03,2842.9,2751.9,1.0
7,Manhattan,2019-04,2917.75,2774.64,1.0
7,Manhattan,2019-05,2985.85,2800.58,1.0
7,Manhattan,2019-06,3075.59,2836.65,1.0
7,Manhattan,2019-07,3024.72,2859.9,1.0
7,Manhattan,2019-08,3076.85,2881.01,1.0
7,Manhattan,2019-09,3104.68,2881.76,1.0
7,Manhattan,2019-10,3027.9,2872.13,1.0
7,Manhattan,2019-11,3025.94,2835.56,1.0
7,Manhattan,2019-12,3030.31,2814.29,1.0
7,Manhattan,2020-01,3021.58,2806.51,1.0
7,Manhattan,2020-02,3060.73,2823.62,1.0
7,Manhattan,2020-03,3092.27,2852.48,1.0
7,Manhattan,2020-04,3041.34,2840.95,1.0
7,Manhattan,2020-05,3016.82,2818.92,1.0
7,Manhattan,2020-06,2981.48,2767.02,1.0
7,Manhattan,2020-07,2903.35,2731.73,1.0
7,Manhattan,2020-08,2764.13,2673.02,1.0
7,Manhattan,2020-09,2649.27,2599.95,1.0
7,Manhattan,2020-10,2612.89,2539.63,1.0
7,Manhattan,2020-11,2565.39,2488.17,1.0
7,Manhattan,2020-12,2579.54,2453.09,1.0
7,Manhattan,2021-01,2618.49,2450.28,1.0
7,Manhattan,2021-02,2577.12,2455.83,1.0
7,Manhattan,2021-03,2593.8,2495.75,1.0
7,Manhattan,2021-04,2694.84,2524.92,1.0
7,Manhattan,2021-05,2791.45,2592.67,1.0
7,Manhattan,2021-06,2776.24,2651.52,1.0
7,Manhattan,2021-07,2853.2,2717.76,1.0
7,Manhattan,2021-08,2928.72,2771.14,1.0
7,Manhattan,2021-09,2901.4,2812.44,1.0
7,Manhattan,2021-10,3051.24,2834.22,1.0
7,Manhattan,2021-11,3135.62,2852.1,1.0
7,Manhattan,2021-12,3106.97,2868.37,1.0
7,Manhattan,2022-01,3164.12,2898.14,1.0
7,Manhattan,2022-02,3178.71,2927.29,1.0
7,Manhattan,2022-03,3309.47,2957.42,1.0
7,Manhattan,2022-04,3442.64,2996.77,1.0
7,Manhattan,2022-05,3483.67,3053.7,1.0
7,Manhattan,2022-06,3545.78,3131.96,1.0
7,Manhattan,2022-07,3555.77,3193.03,1.0
7,Manhattan,2022-08,3548.64,3234.31,1.0
7,Manhattan,2022-09,3769.6,3239.98,1.0
7,Manhattan,2022-10,3658.51,3217.13,1.0
7,Manhattan,2022-11,3584.32,3197.34,1.0
7,Manhattan,2022-12,3522.64,3176.08,1.0
7,Manhattan,2023-01,3510.93,3176.13,1.0
7,Manhattan,2023-02,3653.9,3162.19,1.0
7,Manhattan,2023-03,3659.7,3177.56,1.0
7,Manhattan,2023-04,3723.18,3210.66,1.0
7,Manhattan,2023-05,3690.41,3261.16,1.0
7,Manhattan,2023-06,3683.26,3307.7,1.0
7,Manhattan,2023-07,3712.08,3338.84,1.0
7,Manhattan,2023-08,3724.56,3357.63,1.0
7,Manhattan,2023-09,3737.72,3354.74,1.0
7,Manhattan,2023-10,3561.79,3313.16,1.0
7,Manhattan,2023-11,3583.95,3262.49,1.0
7,Manhattan,2023-12,3584.65,3222.97,1.0
7,Manhattan,2024-01,3650.34,3232.38,1.0
7,Manhattan,2024-02,3656.06,3259.88,1.0
7,Manhattan,2024-03,3717.25,3290.44,1.0
7,Manhattan,2024-04,3703.57,3345.53,1.0
7,Manhattan,2024-05,3639.9,3385.35,1.0
7,Manhattan,2024-06,3740.9,3442.44,1.0
7,Manhattan,2024-07,3735.75,3462.13,1.0
7,Manhattan,2024-08,3665.99,3489.81,1.0
7,Manhattan,2024-09,3576.03,3466.41,1.0
7,Manhattan,2024-10,3640.4,3439.4,1.0
7,Manhattan,2024-11,3586.89,3398.41,1.0
7,Manhattan,2024-12,3701.18,3386.93,1.0
7,Manhattan,2025-01,3735.9,3396.42,1.0
7,Manhattan,2025-02,3675.99,3418.54,1.0
7,Manhattan,2025-03,3728.8,3465.3,1.0
7,Manhattan,2025-04,3814.46,3498.63,1.0
7,Manhattan,2025-05,3943.65,3536.61,1.0
7,Manhattan,2025-06,4050.02,3587.69,1.0
7,Manhattan,2025-07,4160.44,3643.12,1.0
7,Manhattan,2025-08,4250.94,3703.09,1.0
7,Manhattan,2025-09,4165.83,3692.86,1.0
7,Manhattan,2025-10,4114.33,3685.15,1.0
7,Manhattan,2025-11,4044.25,3625.57,1.0
7,Manhattan,2025-12,3961.36,3595.96,1.0
7,Manhattan,2026-01,4019.13,3576.05,1.0
7,Manhattan,2026-02,4124.8,3602.95,1.0
7,Manhattan,2026-03,3996.72,3660.08,1.0
7,Manhattan,2026-04,4153.45,3711.08,1.0
7,Manhattan,2026-05,4170.25,3776.29,1.0
7,Manhattan,2026-06,4192.71,,1.0
8,Manhattan,2017-01,2079.47,2367.68,1.0
8,Manhattan,2017-02,1967.93,2377.33,1.0
8,Manhattan,2017-03,2058.02,2383.01,1.0
8,Manhattan,2017-04,2032.44,2374.4,1.0
8,Manhattan,2017-05,2018.98,2397.73,1.0
8,Manhattan,2017-06,2110.64,2439.04,1.0
8,Manhattan,2017-07,2030.05,2474.55,1.0
8,Manhattan,2017-08,2007.01,2495.74,1.0
8,Manhattan,2017-09,2040.7,2477.97,1.0
8,Manhattan,2017-10,2054.74,2475.12,1.0
8,Manhattan,2017-11,2103.35,2452.7,1.0
8,Manhattan,2017-12,2096.22,2457.91,1.0
8,Manhattan,2018-01,2102.07,2439.05,1.0
8,Manhattan,2018-02,2159.52,2423.3,1.0
8,Manhattan,2018-03,2178.92,2422.96,1.0
8,Manhattan,2018-04,2139.75,2439.73,1.0
8,Manhattan,2018-05,2126.71,2473.05,1.0
8,Manhattan,2018-06,2097.29,2479.03,1.0
8,Manhattan,2018-07,2099.89,2505.6,1.0
8,Manhattan,2018-08,2485.83,2516.83,1.0
8,Manhattan,2018-09,2437.31,2528.24,1.0
8,Manhattan,2018-10,2395.8,2509.37,1.0
8,Manhattan,2018-11,2271.69,2479.48,1.0
8,Manhattan,2018-12,2262.17,2470.62,1.0
8,Manhattan,2019-01,2183.22,2464.78,1.0
8,Manhattan,2019-02,2186.99,2490.13,1.0
8,Manhattan,2019-03,2267.97,2510.2,1.0
8,Manhattan,2019-04,2183.52,2538.36,1.0
8,Manhattan,2019-05,2201.16,2551.55,1.0
8,Manhattan,2019-06,2401.5,2549.75,1.0
8,Manhattan,2019-07,2285.02,2567.96,1.0
8,Manhattan,2019-08,2261.58,2574.1,1.0
8,Manhattan,2019-09,2351.88,2582.3,1.0
8,Manhattan,2019-10,2304.61,2580.89,1.0
8,Manhattan,2019-11,2227.57,2561.06,1.0
8,Manhattan,2019-12,2250.68,2562.81,1.0
8,Manhattan,2020-01,2281.2,2550.65,1.0
8,Manhattan,2020-02,2201.1,2572.63,1.0
8,Manhattan,2020-03,2235.32,2569.4,1.0
8,Manhattan,2020-04,2339.09,2562.1,1.0
8,Manhattan,2020-05,2259.77,2560.38,1.0
8,Manhattan,2020-06,2133.5,2545.41,1.0
8,Manhattan,2020-07,2141.07,2515.98,1.0
8,Manhattan,2020-08,2060.16,2440.08,1.0
8,Manhattan,2020-09,2064.2,2391.63,1.0
8,Manhattan,2020-10,2031.17,2332.98,1.0
8,Manhattan,2020-11,2019.03,2277.29,1.0
8,Manhattan,2020-12,1962.26,2225.99,1.0
8,Manhattan,2021-01,1981.66,2225.58,1.0
8,Manhattan,2021-02,1975.38,2238.16,1.0
8,Manhattan,2021-03,2021.13,2268.85,1.0
8,Manhattan,2021-04,2073.81,2305.04,1.0
8,Manhattan,2021-05,2130.5,2344.16,1.0
8,Manhattan,2021-06,2139.54,2386.05,1.0
8,Manhattan,2021-07,2186.76,2418.86,1.0
8,Manhattan,2021-08,2174.08,2446.39,1.0
8,Manhattan,2021-09,2232.75,2459.96,1.0
8,Manhattan,2021-10,2144.08,2465.13,1.0
8,Manhattan,2021-11,2229.02,2473.47,1.0
8,Manhattan,2021-12,2237.45,2472.07,1.0
8,Manhattan,2022-01,2538.88,2497.78,1.0
8,Manhattan,2022-02,2409.41,2555.52,1.0
8,Manhattan,2022-03,2420.51,2572.87,1.0
8,Manhattan,2022-04,2360.3,2618.74,1.0
8,Manhattan,2022-05,2431.41,2662.08,1.0
8,Manhattan,2022-06,2645.87,2699.7,1.0
8,Manhattan,2022-07,2703.78,2743.67,1.0
8,Manhattan,2022-08,2603.94,2758.08,1.0
8,Manhattan,2022-09,2491.01,2749.13,1.0
8,Manhattan,2022-10,2566.48,2764.91,1.0
8,Manhattan,2022-11,2534.62,2742.86,1.0
8,Manhattan,2022-12,2606.02,2725.32,1.0
8,Manhattan,2023-01,2697.38,2696.81,1.0
8,Manhattan,2023-02,2662.69,2710.59,1.0
8,Manhattan,2023-03,2638.13,2760.35,1.0
8,Manhattan,2023-04,2537.72,2812.52,1.0
8,Manhattan,2023-05,2627.9,2817.49,1.0
8,Manhattan,2023-06,2647.92,2822.53,1.0
8,Manhattan,2023-07,2636.17,2826.87,1.0
8,Manhattan,2023-08,2897.48,2852.76,1.0
8,Manhattan,2023-09,2883.52,2833.56,1.0
8,Manhattan,2023-10,2940.63,2813.79,1.0
8,Manhattan,2023-11,2870.71,2791.11,1.0
8,Manhattan,2023-12,2873.88,2771.6,1.0
8,Manhattan,2024-01,2906.71,2784.09,1.0
8,Manhattan,2024-02,2959.81,2807.69,1.0
8,Manhattan,2024-03,2896.23,2870.59,1.0
8,Manhattan,2024-04,2932.54,2891.37,1.0
8,Manhattan,2024-05,2738.01,2911.56,1.0
8,Manhattan,2024-06,2901.49,2924.92,1.0
8,Manhattan,2024-07,2924.83,2948.69,1.0
8,Manhattan,2024-08,2848.8,2945.47,1.0
8,Manhattan,2024-09,2733.38,2905.59,1.0
8,Manhattan,2024-10,2953.95,2867.32,1.0
8,Manhattan,2024-11,2942.49,2889.52,1.0
8,Manhattan,2024-12,2815.82,2902.32,1.0
8,Manhattan,2025-01,2896.39,2936.41,1.0
8,Manhattan,2025-02,3168.34,2933.93,1.0
8,Manhattan,2025-03,3183.64,2946.91,1.0
8,Manhattan,2025-04,2747.78,2959.5,1.0
8,Manhattan,2025-05,2773.97,2970.65,1.0
8,Manhattan,2025-06,2924.29,3024.18,1.0
8,Manhattan,2025-07,2910.42,3024.96,1.0
8,Manhattan,2025-08,3267.02,3041.05,1.0
8,Manhattan,2025-09,3025.94,3012.76,1.0
8,Manhattan,2025-10,2980.71,3016.49,1.0
8,Manhattan,2025-11,2932.78,2967.33,1.0
8,Manhattan,2025-12,2953.5,2973.24,1.0
8,Manhattan,2026-01,2966.07,2982.92,1.0
8,Manhattan,2026-02,2975.16,3019.53,1.0
8,Manhattan,2026-03,2964.3,3045.52,1.0
8,Manhattan,2026-04,3019.57,3063.07,1.0
8,Manhattan,2026-05,2962.85,3114.91,1.0
8,Manhattan,2026-06,3016.27,,1.0
9,Manhattan,2017-01,2470.55,2423.26,1.0
9,Manhattan,2017-02,2434.67,2434.96,1.0
9,Manhattan,2017-03,2406.6,2428.12,1.0
9,Manhattan,2017-04,2403.43,2439.67,1.0
9,Manhattan,2017-05,2442.56,2461.87,1.0
9,Manhattan,2017-06,2463.98,2500.65,1.0
9,Manhattan,2017-07,2513.45,2533.05,1.0
9,Manhattan,2017-08,2528.45,2550.53,1.0
9,Manhattan,2017-09,2481.88,2525.44,1.0
9,Manhattan,2017-10,2446.67,2491.6,1.0
9,Manhattan,2017-11,2392.82,2465.38,1.0
9,Manhattan,2017-12,2410.35,2459.02,1.0
9,Manhattan,2018-01,2399.51,2476.08,1.0
9,Manhattan,2018-02,2430.57,2480.36,1.0
9,Manhattan,2018-03,2475.22,2508.27,1.0
9,Manhattan,2018-04,2550.59,2519.22,1.0
9,Manhattan,2018-05,2489.23,2541.58,1.0
9,Manhattan,2018-06,2490.7,2557.34,1.0
9,Manhattan,2018-07,2535.59,2574.93,1.0
9,Manhattan,2018-08,2580.07,2584.0,1.0
9,Manhattan,2018-09,2482.43,2579.19,1.0
9,Manhattan,2018-10,2458.02,2546.18,1.0
9,Manhattan,2018-11,2389.28,2518.98,1.0
9,Manhattan,2018-12,2375.51,2497.12,1.0
9,Manhattan,2019-01,2381.92,2525.24,1.0
9,Manhattan,2019-02,2443.06,2542.97,1.0
9,Manhattan,2019-03,2485.5,2569.52,1.0
9,Manhattan,2019-04,2546.68,2575.49,1.0
9,Manhattan,2019-05,2604.59,2593.92,1.0
9,Manhattan,2019-06,2652.8,2610.64,1.0
9,Manhattan,2019-07,2644.41,2624.95,1.0
9,Manhattan,2019-08,2651.64,2645.54,1.0
9,Manhattan,2019-09,2577.97,2637.02,1.0
9,Manhattan,2019-10,2528.77,2639.32,1.0
9,Manhattan,2019-11,2527.78,2595.1,1.0
9,Manhattan,2019-12,2483.27,2579.84,1.0
9,Manhattan,2020-01,2477.18,2499.69,1.0
9,Manhattan,2020-02,2499.95,2520.62,1.0
9,Manhattan,2020-03,2517.99,2544.4,1.0
9,Manhattan,2020-04,2575.75,2548.35,1.0
9,Manhattan,2020-05,2599.11,2545.31,1.0
9,Manhattan,2020-06,2605.28,2529.14,1.0
9,Manhattan,2020-07,2569.42,2494.61,1.0
9,Manhattan,2020-08,2464.94,2443.29,1.0
9,Manhattan,2020-09,2415.22,2392.85,1.0
9,Manhattan,2020-10,2358.71,2332.48,1.0
9,Manhattan,2020-11,2338.88,2283.54,1.0
9,Manhattan,2020-12,2299.66,2240.1,1.0
9,Manhattan,2021-01,2267.32,2244.32,1.0
9,Manhattan,2021-02,2260.69,2255.04,1.0
9,Manhattan,2021-03,2246.83,2281.78,1.0
9,Manhattan,2021-04,2260.89,2297.3,1.0
9,Manhattan,2021-05,2290.61,2340.81,1.0
9,Manhattan,2021-06,2365.26,2374.94,1.0
9,Manhattan,2021-07,2419.48,2413.19,1.0
9,Manhattan,2021-08,2406.8,2437.11,1.0
9,Manhattan,2021-09,2444.76,2459.49,1.0
9,Manhattan,2021-10,2411.94,2470.36,1.0
9,Manhattan,2021-11,2389.21,2472.02,1.0
9,Manhattan,2021-12,2445.01,2474.56,1.0
9,Manhattan,2022-01,2505.8,2496.07,1.0
9,Manhattan,2022-02,2556.36,2533.73,1.0
9,Manhattan,2022-03,2575.74,2577.15,1.0
9,Manhattan,2022-04,2642.3,2620.04,1.0
9,Manhattan,2022-05,2722.42,2668.67,1.0
9,Manhattan,2022-06,2922.23,2730.22,1.0
9,Manhattan,2022-07,3018.96,2792.25,1.0
9,Manhattan,2022-08,2954.52,2832.63,1.0
9,Manhattan,2022-09,2863.21,2828.65,1.0
9,Manhattan,2022-10,2823.2,2811.13,1.0
9,Manhattan,2022-11,2843.3,2804.92,1.0
9,Manhattan,2022-12,2836.07,2799.62,1.0
9,Manhattan,2023-01,2846.71,2792.97,1.0
9,Manhattan,2023-02,2914.52,2789.9,1.0
9,Manhattan,2023-03,2934.95,2805.06,1.0
9,Manhattan,2023-04,3079.1,2847.56,1.0
9,Manhattan,2023-05,3057.43,2872.78,1.0
9,Manhattan,2023-06,3130.01,2908.85,1.0
9,Manhattan,2023-07,3153.58,2914.85,1.0
9,Manhattan,2023-08,3066.68,2927.7,1.0
9,Manhattan,2023-09,2982.05,2914.96,1.0
9,Manhattan,2023-10,2954.17,2878.89,1.0
9,Manhattan,2023-11,2949.26,2838.66,1.0
9,Manhattan,2023-12,2956.0,2817.34,1.0
9,Manhattan,2024-01,2974.67,2829.03,1.0
9,Manhattan,2024-02,3064.66,2868.22,1.0
9,Manhattan,2024-03,3039.54,2899.67,1.0
9,Manhattan,2024-04,3116.31,2946.2,1.0
9,Manhattan,2024-05,3127.63,2953.3,1.0
9,Manhattan,2024-06,3174.21,2999.19,1.0
9,Manhattan,2024-07,3206.55,3017.87,1.0
9,Manhattan,2024-08,3142.85,3032.74,1.0
9,Manhattan,2024-09,3115.52,2997.99,1.0
9,Manhattan,2024-10,2971.25,2975.88,1.0
9,Manhattan,2024-11,2948.06,2967.59,1.0
9,Manhattan,2024-12,2970.15,2953.27,1.0
9,Manhattan,2025-01,2953.08,2946.95,1.0
9,Manhattan,2025-02,2965.54,2941.75,1.0
9,Manhattan,2025-03,3037.58,3003.94,1.0
9,Manhattan,2025-04,3143.86,3036.92,1.0
9,Manhattan,2025-05,3242.6,3091.56,1.0
9,Manhattan,2025-06,3376.39,3108.69,1.0
9,Manhattan,2025-07,3453.99,3162.19,1.0
9,Manhattan,2025-08,3437.1,3181.59,1.0
9,Manhattan,2025-09,3435.21,3191.2,1.0
9,Manhattan,2025-10,3367.81,3169.44,1.0
9,Manhattan,2025-11,3255.48,3128.68,1.0
9,Manhattan,2025-12,3212.29,3082.57,1.0
9,Manhattan,2026-01,3235.61,3071.58,1.0
9,Manhattan,2026-02,3180.21,3142.96,1.0
9,Manhattan,2026-03,3212.2,3132.47,1.0
9,Manhattan,2026-04,3387.01,3190.83,1.0
9,Manhattan,2026-05,3469.77,3257.08,1.0
9,Manhattan,2026-06,3536.53,,1.0
10,Manhattan,2017-01,2105.84,1953.26,1.0
10,Manhattan,2017-02,2066.25,1932.68,1.0
10,Manhattan,2017-03,2081.94,1932.85,1.0
10,Manhattan,2017-04,2087.49,1951.62,1.0
10,Manhattan,2017-05,2104.02,1981.37,1.0
10,Manhattan,2017-06,2100.85,1999.01,1.0
10,Manhattan,2017-07,2162.56,2006.16,1.0
10,Manhattan,2017-08,2101.12,2008.85,1.0
10,Manhattan,2017-09,2059.53,2011.63,1.0
10,Manhattan,2017-10,2099.46,2010.29,1.0
