bin,base_bbl,input_list,resolution,last_status_type,address,construction_year,yearbuilt,bldgclass,landuse,is_apartment,res_units,unitstotal,numbldgs,assesstot,dob_is_apartment,dob_dwelling_units,dob_nb_filed,dob_nb_signoff,n_dob_filings,has_dob_record,the_geom_wkt
3041954,3015400005,unverified,block_expanded,Constructed,63 MOTHER GASTON BLVD,1910.0,1910.0,C0,2,True,3.0,3.0,1.0,86820.0,True,3.0,,,3.0,True,"MULTIPOLYGON (((-73.908038 40.679445, -73.908081 40.67944, -73.908184 40.679427, -73.908195 40.679481, -73.908106 40.679492, -73.908049 40.679498, -73.908047 40.679486, -73.907984 40.679493, -73.907978 40.679463, -73.908041 40.679456, -73.908038 40.679445)))"
3041955,3015400006,unverified,block_expanded,Constructed,180 HULL STREET,1927.0,1927.0,C3,2,True,4.0,4.0,1.0,355500.0,True,4.0,,,2.0,True,"MULTIPOLYGON (((-73.908201 40.679674, -73.908193 40.679634, -73.908181 40.679574, -73.908165 40.679493, -73.90823 40.679486, -73.908283 40.679752, -73.908218 40.67976, -73.908201 40.679674)))"
3041959,3015400013,unverified,block_expanded,Constructed,190 HULL STREET,1910.0,1910.0,C2,2,True,6.0,6.0,1.0,526950.0,False,,,,,False,"MULTIPOLYGON (((-73.907843 40.679718, -73.907859 40.679716, -73.907852 40.679679, -73.907835 40.679681, -73.907823 40.67962, -73.90784 40.679618, -73.907834 40.679587, -73.907893 40.67958, -73.9079 40.679611, -73.907914 40.67961, -73.907926 40.679671, -73.90791 40.679672, -73.907918 40.679709, -73.907934 40.679707, -73.907948 40.679779, -73.907857 40.67979, -73.907843 40.679718)))"
3041960,3015400014,unverified,block_expanded,Constructed,192 HULL STREET,1910.0,1910.0,C2,2,True,6.0,6.0,1.0,526950.0,False,,,,,False,"MULTIPOLYGON (((-73.907769 40.6798, -73.907755 40.679728, -73.907772 40.679726, -73.907765 40.679689, -73.907747 40.679691, -73.907735 40.679632, -73.907735 40.67963, -73.907739 40.67963, -73.907751 40.679628, -73.90775 40.679622, -73.907745 40.679597, -73.907799 40.679591, -73.907803 40.679591, -73.907809 40.679622, -73.907823 40.67962, -73.907835 40.679681, -73.90782 40.679683, -73.907827 40.67972, -73.907843 40.679718, -73.907857 40.67979, -73.907852 40.6798, -73.907835 40.679802, -73.907823 40.679794, -73.907804 40.679796, -73.907796 40.679806, -73.907782 40.679808, -73.907769 40.6798)))"
3041962,3015400016,unverified,block_expanded,Constructed,198 HULL STREET,1910.0,1910.0,C2,2,True,6.0,6.0,1.0,526950.0,False,,,,,False,"MULTIPOLYGON (((-73.907576 40.679749, -73.90759 40.679747, -73.907583 40.67971, -73.907569 40.679712, -73.907565 40.679696, -73.907556 40.67965, -73.907555 40.679641, -73.907644 40.679631, -73.907645 40.679641, -73.907649 40.679658, -73.907658 40.679702, -73.907641 40.679703, -73.907649 40.67974, -73.907665 40.679738, -73.907679 40.67981, -73.90759 40.67982, -73.907576 40.679749)))"
3041964,3015400018,unverified,block_expanded,Constructed,202 HULL STREET,1910.0,1910.0,C2,2,True,6.0,6.0,1.0,579600.0,False,,,,,False,"MULTIPOLYGON (((-73.907397 40.679769, -73.907412 40.679768, -73.907405 40.679731, -73.90739 40.679732, -73.907378 40.679671, -73.907392 40.679669, -73.907386 40.679639, -73.907449 40.679632, -73.907455 40.679662, -73.907467 40.67966, -73.907479 40.679722, -73.907464 40.679724, -73.907471 40.679761, -73.907486 40.679759, -73.907492 40.679789, -73.907501 40.679831, -73.907488 40.679832, -73.907412 40.679841, -73.907397 40.679769)))"
3041968,3015400022,unverified,block_expanded,Constructed,212 HULL STREET,1910.0,1910.0,C1,2,True,8.0,8.0,1.0,526950.0,False,,,,,False,"MULTIPOLYGON (((-73.907055 40.679885, -73.907032 40.679767, -73.907048 40.679765, -73.907028 40.679664, -73.907085 40.679658, -73.907105 40.679759, -73.907121 40.679757, -73.907129 40.679797, -73.907146 40.679883, -73.907126 40.679885, -73.907114 40.679878, -73.907055 40.679885)))"
3041969,3015400023,unverified,block_expanded,Constructed,214 HULL STREET,1910.0,1910.0,C1,2,True,8.0,8.0,1.0,526950.0,False,,,,,False,"MULTIPOLYGON (((-73.906945 40.679777, -73.906959 40.679776, -73.906939 40.679674, -73.906998 40.679668, -73.907018 40.679769, -73.907032 40.679767, -73.907055 40.679885, -73.906968 40.679895, -73.906945 40.679777)))"
3041970,3015400024,unverified,block_expanded,Constructed,216 HULL STREET,1910.0,1910.0,C1,2,True,8.0,8.0,1.0,526950.0,True,8.0,,,10.0,True,"MULTIPOLYGON (((-73.906856 40.679787, -73.906867 40.679786, -73.906847 40.679685, -73.906905 40.679678, -73.906925 40.679779, -73.906945 40.679777, -73.906968 40.679895, -73.906879 40.679905, -73.906856 40.679787)))"
3041971,3015400025,unverified,block_expanded,Constructed,218 HULL STREET,1910.0,1910.0,C1,2,True,8.0,8.0,1.0,526950.0,False,,,,,False,"MULTIPOLYGON (((-73.906856 40.679787, -73.906879 40.679905, -73.906791 40.679915, -73.906791 40.679915, -73.906789 40.679904, -73.906778 40.679853, -73.906767 40.679798, -73.90678 40.679796, -73.906769 40.679741, -73.90676 40.679698, -73.906818 40.679692, -73.906837 40.67979, -73.906856 40.679787)))"
3426301,3015400026,unverified,block_expanded,Constructed,220 HULL STREET,2019.0,2018.0,N2,8,False,0.0,1.0,1.0,2142000.0,True,28.0,2014-11-19,2022-03-24 00:00:00,13.0,True,"MULTIPOLYGON (((-73.906788 40.679911, -73.906579 40.679938, -73.906548 40.679787, -73.906543 40.679767, -73.906556 40.679765, -73.906542 40.679681, -73.906727 40.679656, -73.906741 40.679732, -73.906751 40.679731, -73.906788 40.679911)))"
3041972,3015400029,unverified,block_expanded,Constructed,228 HULL STREET,1910.0,1910.0,C0,2,True,3.0,3.0,1.0,82260.0,False,,,,,False,"MULTIPOLYGON (((-73.906504 40.679945, -73.906494 40.679896, -73.90649 40.67988, -73.906511 40.679877, -73.906504 40.679842, -73.906483 40.679844, -73.906474 40.679796, -73.906546 40.679787, -73.906571 40.679915, -73.906576 40.679941, -73.906552 40.679943, -73.906541 40.679954, -73.906522 40.679956, -73.906504 40.679945)))"
3041973,3015400030,unverified,block_expanded,Constructed,230 HULL STREET,1910.0,1910.0,C0,2,True,3.0,3.0,1.0,84360.0,False,2.0,,,1.0,True,"MULTIPOLYGON (((-73.906474 40.679796, -73.906483 40.679844, -73.906469 40.679846, -73.906476 40.679881, -73.90649 40.67988, -73.906494 40.679896, -73.906504 40.679945, -73.906491 40.679957, -73.906476 40.679959, -73.906458 40.679951, -73.906438 40.679953, -73.906424 40.67988, -73.906408 40.679803, -73.906474 40.679796)))"
3041974,3015400031,unverified,block_expanded,Constructed,232 HULL STREET,1901.0,1901.0,B9,1,False,2.0,2.0,1.0,67980.0,False,,,,,False,"MULTIPOLYGON (((-73.906345 40.679844, -73.906393 40.679838, -73.906406 40.679879, -73.906434 40.679964, -73.906372 40.679971, -73.906348 40.679861, -73.906345 40.679844)))"
3041976,3015400033,unverified,block_expanded,Constructed,236 HULL STREET,1910.0,1910.0,C0,2,True,3.0,3.0,1.0,81000.0,True,3.0,,,1.0,True,"MULTIPOLYGON (((-73.906243 40.679821, -73.906274 40.679979, -73.906205 40.679987, -73.906174 40.679829, -73.906243 40.679821)))"
3389094,3015400034,unverified,block_expanded,Constructed,1997 EASTERN PARKWAY,2005.0,2005.0,C0,2,True,3.0,3.0,1.0,80280.0,True,3.0,2005-03-21,2007-02-05 00:00:00,5.0,True,"MULTIPOLYGON (((-73.90609 40.679835, -73.906081 40.679795, -73.906145 40.679788, -73.906169 40.679906, -73.906106 40.679913, -73.90609 40.679835)))"
3389095,3015400035,unverified,block_expanded,Constructed,1999 EASTERN PARKWAY,2005.0,2005.0,C0,2,True,3.0,3.0,1.0,81180.0,True,3.0,,,2.0,True,"MULTIPOLYGON (((-73.906033 40.679881, -73.906025 40.679843, -73.90609 40.679835, -73.906106 40.679913, -73.906113 40.679952, -73.906049 40.679959, -73.906033 40.679881)))"
3389096,3015400036,unverified,block_expanded,Constructed,2001 EASTERN PARKWAY,2005.0,2005.0,C0,2,True,3.0,3.0,1.0,73860.0,True,3.0,2005-03-21,2007-02-08 00:00:00,3.0,True,"MULTIPOLYGON (((-73.905982 40.679971, -73.905974 40.679929, -73.905966 40.679889, -73.906033 40.679881, -73.906049 40.679959, -73.906057 40.679998, -73.90599 40.680006, -73.905982 40.679971)))"
3041978,3015400037,unverified,block_expanded,Constructed,2009 EASTERN PARKWAY,1927.0,1927.0,S9,4,True,4.0,6.0,1.0,294300.0,True,4.0,,,1.0,True,"MULTIPOLYGON (((-73.905966 40.679889, -73.905974 40.679929, -73.905939 40.679953, -73.905943 40.679976, -73.905982 40.679971, -73.90599 40.680006, -73.905992 40.680016, -73.905874 40.68003, -73.90578 40.680042, -73.905765 40.680025, -73.905958 40.679894, -73.905966 40.679889)))"
3041979,3015400045,unverified,block_expanded,Constructed,1983 EASTERN PARKWAY,1910.0,1910.0,C0,2,True,3.0,3.0,1.0,113760.0,False,,,,,False,"MULTIPOLYGON (((-73.906429 40.679552, -73.906435 40.679579, -73.906444 40.679618, -73.906452 40.679654, -73.906454 40.67966, -73.906458 40.67968, -73.906364 40.679692, -73.906363 40.679686, -73.906341 40.679589, -73.906343 40.679585, -73.906345 40.67958, -73.906348 40.679576, -73.906352 40.679571, -73.906357 40.679567, -73.906362 40.679563, -73.906369 40.67956, -73.906429 40.679552)))"
3041980,3015400047,unverified,block_expanded,Constructed,1979 EASTERN PARKWAY,1910.0,1910.0,C0,2,True,3.0,3.0,1.0,111420.0,False,,,,,False,"MULTIPOLYGON (((-73.906444 40.679618, -73.906458 40.679617, -73.906454 40.679599, -73.906469 40.679597, -73.906464 40.679575, -73.906435 40.679579, -73.906429 40.679552, -73.906424 40.679546, -73.906421 40.679543, -73.906419 40.679539, -73.906418 40.679536, -73.906417 40.679532, -73.906418 40.679528, -73.906419 40.679524, -73.90642 40.67952, -73.906423 40.679517, -73.906426 40.679513, -73.906429 40.67951, -73.906433 40.679508, -73.906438 40.679506, -73.906442 40.679505, -73.906488 40.679499, -73.906494 40.679527, -73.906504 40.67957, -73.906513 40.67961, -73.906517 40.679631, -73.906522 40.679651, -73.906454 40.67966, -73.906452 40.679654, -73.906444 40.679618)))"
3041981,3015400048,unverified,block_expanded,Constructed,1977 EASTERN PARKWAY,1910.0,1910.0,C0,2,True,3.0,3.0,1.0,86580.0,True,3.0,,,1.0,True,"MULTIPOLYGON (((-73.906504 40.67957, -73.906521 40.679567, -73.906517 40.679548, -73.906533 40.679546, -73.906528 40.679523, -73.906494 40.679527, -73.906488 40.679499, -73.906483 40.679477, -73.906487 40.679468, -73.906491 40.679464, -73.906495 40.679461, -73.906499 40.679458, -73.906504 40.679455, -73.90651 40.679453, -73.90655 40.679448, -73.906557 40.679479, -73.906566 40.67952, -73.906575 40.679562, -73.906577 40.679572, -73.906584 40.679601, -73.906543 40.679606, -73.906513 40.67961, -73.906504 40.67957)))"
3041982,3015400049,unverified,block_expanded,Constructed,1975 EASTERN PARKWAY,1910.0,1910.0,C0,2,True,3.0,3.0,1.0,85260.0,False,,,,,False,"MULTIPOLYGON (((-73.906566 40.67952, -73.906584 40.679517, -73.90658 40.679499, -73.906597 40.679497, -73.906592 40.679475, -73.906557 40.679479, -73.90655 40.679448, -73.906546 40.679432, -73.906548 40.679424, -73.90655 40.67942, -73.906552 40.679417, -73.906556 40.679413, -73.90656 40.67941, -73.906564 40.679408, -73.906569 40.679406, -73.906574 40.679405, -73.906579 40.679404, -73.906613 40.6794, -73.906617 40.679418, -73.906647 40.679552, -73.906619 40.679556, -73.906591 40.67956, -73.906575 40.679562, -73.906566 40.67952)))"
3041984,3015400051,unverified,block_expanded,Constructed,147 SOMERS STREET,1910.0,1910.0,C2,2,True,6.0,6.0,1.0,480600.0,True,6.0,,,1.0,True,"MULTIPOLYGON (((-73.906804 40.679365, -73.906812 40.679407, -73.906821 40.679455, -73.906801 40.679458, -73.906807 40.679492, -73.906828 40.679489, -73.906841 40.679558, -73.906745 40.679568, -73.906732 40.6795, -73.906747 40.679498, -73.906741 40.679464, -73.906725 40.679466, -73.906715 40.679413, -73.906708 40.679376, -73.906804 40.679365)))"
3041985,3015400052,unverified,block_expanded,Constructed,145 SOMERS STREET,1910.0,1910.0,C2,2,True,6.0,6.0,1.0,480600.0,True,6.0,,,2.0,True,"MULTIPOLYGON (((-73.906828 40.679489, -73.906841 40.679488, -73.906834 40.679454, -73.906821 40.679455, -73.906812 40.679407, -73.906804 40.679365, -73.906897 40.679355, -73.906906 40.6794, -73.906915 40.679445, -73.906895 40.679447, -73.906901 40.679481, -73.906921 40.679479, -73.906934 40.679547, -73.906841 40.679558, -73.906828 40.679489)))"
3041986,3015400053,unverified,block_expanded,Constructed,141 SOMERS STREET,1910.0,1910.0,C2,2,True,6.0,6.0,1.0,326700.0,False,,,,,False,"MULTIPOLYGON (((-73.906921 40.679479, -73.906937 40.679477, -73.90693 40.679443, -73.906915 40.679445, -73.906906 40.6794, -73.906897 40.679355, -73.906999 40.679343, -73.907007 40.679385, -73.907016 40.679434, -73.906992 40.679436, -73.906999 40.67947, -73.907023 40.679468, -73.907036 40.679536, -73.906934 40.679547, -73.906921 40.679479)))"
3041987,3015400054,unverified,block_expanded,Constructed,139 SOMERS STREET,1910.0,1910.0,C2,2,True,6.0,6.0,1.0,480600.0,False,,,,,False,"MULTIPOLYGON (((-73.907023 40.679468, -73.907034 40.679466, -73.907028 40.679432, -73.907016 40.679434, -73.907007 40.679385, -73.906999 40.679343, -73.907089 40.679333, -73.907106 40.679421, -73.907107 40.679423, -73.907086 40.679426, -73.907092 40.67946, -73.907113 40.679457, -73.907127 40.679526, -73.907036 40.679536, -73.907023 40.679468)))"
3041988,3015400055,unverified,block_expanded,Constructed,135 SOMERS STREET,1910.0,1910.0,C2,2,True,6.0,6.0,1.0,480600.0,False,,,,,False,"MULTIPOLYGON (((-73.907113 40.679457, -73.907127 40.679456, -73.907122 40.679428, -73.90712 40.679422, -73.907111 40.679423, -73.907107 40.679423, -73.907106 40.679421, -73.907089 40.679333, -73.907139 40.679328, -73.907148 40.679317, -73.90718 40.679314, -73.907181 40.67932, -73.907199 40.679412, -73.907179 40.679415, -73.907181 40.679424, -73.90717 40.679425, -73.907172 40.679436, -73.907185 40.679434, -73.907189 40.679453, -73.907206 40.679451, -73.907211 40.679476, -73.907214 40.679492, -73.907219 40.679515, -73.907127 40.679526, -73.907113 40.679457)))"
3041989,3015400056,unverified,block_expanded,Constructed,133 SOMERS STREET,1910.0,1910.0,C2,2,True,6.0,6.0,1.0,482400.0,False,,,,,False,"MULTIPOLYGON (((-73.907206 40.679451, -73.907199 40.679412, -73.907181 40.67932, -73.907284 40.679308, -73.907295 40.679369, -73.907285 40.679374, -73.907247 40.679378, -73.907248 40.679384, -73.907242 40.679384, -73.907245 40.679402, -73.907256 40.679401, -73.907272 40.679486, -73.907232 40.67949, -73.907214 40.679492, -73.907211 40.679476, -73.907206 40.679451)))"
3041990,3015400059,unverified,block_expanded,Constructed,129 SOMERS STREET,1901.0,1901.0,C0,2,True,3.0,3.0,1.0,88380.0,False,,,,,False,"MULTIPOLYGON (((-73.907295 40.679369, -73.907284 40.679308, -73.907376 40.679298, -73.907393 40.679387, -73.907301 40.679397, -73.907295 40.679369)))"
3041991,3015400060,unverified,block_expanded,Constructed,127 SOMERS STREET,1910.0,1910.0,C2,2,True,6.0,6.0,1.0,326700.0,False,,,,,False,"MULTIPOLYGON (((-73.907393 40.679387, -73.907376 40.679298, -73.907467 40.679288, -73.907495 40.679431, -73.907404 40.679441, -73.907393 40.679387)))"
3041992,3015400061,unverified,block_expanded,Constructed,125 SOMERS STREET,1910.0,1910.0,C3,2,True,4.0,4.0,1.0,326700.0,False,,,,,False,"MULTIPOLYGON (((-73.907467 40.679288, -73.907555 40.679278, -73.907564 40.679323, -73.907583 40.679421, -73.907495 40.679431, -73.907467 40.679288)))"
3041993,3015400062,unverified,block_expanded,Constructed,123 SOMERS STREET,2005.0,2005.0,C0,2,True,3.0,3.0,1.0,118620.0,True,3.0,2005-01-26,2007-08-17 00:00:00,2.0,True,"MULTIPOLYGON (((-73.907583 40.679421, -73.907564 40.679323, -73.907646 40.679313, -73.907655 40.679312, -73.907657 40.679326, -73.907673 40.679406, -73.907679 40.679439, -73.907588 40.679449, -73.907583 40.679421)))"
3041994,3015400064,unverified,block_expanded,Constructed,121 SOMERS STREET,1910.0,1910.0,C0,2,True,3.0,3.0,1.0,85320.0,False,,,,,False,"MULTIPOLYGON (((-73.907673 40.679406, -73.907657 40.679326, -73.907655 40.679312, -73.907651 40.679296, -73.90772 40.679288, -73.907741 40.679398, -73.907726 40.6794, -73.907727 40.679407, -73.907735 40.679449, -73.907698 40.679454, -73.907688 40.679404, -73.907673 40.679406)))"
3041995,3015400065,unverified,block_expanded,Constructed,119 SOMERS STREET,1910.0,1910.0,C0,2,True,3.0,3.0,1.0,82800.0,False,,,,,False,"MULTIPOLYGON (((-73.907741 40.679398, -73.90772 40.679288, -73.907795 40.67928, -73.907816 40.67939, -73.907799 40.679391, -73.907809 40.679441, -73.907765 40.679446, -73.907755 40.679396, -73.907741 40.679398)))"
3041996,3015400066,unverified,block_expanded,Constructed,117 SOMERS STREET,1910.0,1910.0,C0,2,True,3.0,3.0,1.0,85320.0,False,,,,,False,"MULTIPOLYGON (((-73.907816 40.67939, -73.907795 40.67928, -73.907865 40.679272, -73.90787 40.679296, -73.907886 40.679382, -73.90787 40.679384, -73.90788 40.679433, -73.907837 40.679438, -73.907827 40.679388, -73.907816 40.67939)))"
3041997,3015400070,unverified,block_expanded,Constructed,153 SOMERS STREET,1927.0,1927.0,G2,7,False,0.0,1.0,1.0,120600.0,False,,,,,False,"MULTIPOLYGON (((-73.905601 40.679516, -73.905599 40.679502, -73.905692 40.679491, -73.905706 40.67956, -73.905715 40.679566, -73.905767 40.679604, -73.905639 40.679707, -73.905626 40.679642, -73.905601 40.679516)))"
3041998,3015400072,unverified,block_expanded,Constructed,2000 EASTERN PARKWAY,1954.0,1954.0,K1,5,False,0.0,1.0,1.0,1013850.0,False,0.0,,,4.0,True,"MULTIPOLYGON (((-73.905601 40.679516, -73.905626 40.679642, -73.905639 40.679707, -73.905455 40.679851, -73.905377 40.679859, -73.90537 40.67986, -73.905303 40.679821, -73.905234 40.679781, -73.905233 40.679777, -73.905217 40.679694, -73.905215 40.679682, -73.905214 40.679677, -73.905212 40.679666, -73.905209 40.679652, -73.905207 40.679641, -73.9052 40.679604, -73.905191 40.679562, -73.905445 40.679534, -73.905601 40.679516)))"
3429694,3015430001,unverified,block_expanded,Constructed,1935 EASTERN PARKWAY,2024.0,2022.0,W1,8,False,0.0,1.0,1.0,0.0,False,2.0,2020-05-07,2024-11-08 00:00:00,8.0,True,"MULTIPOLYGON (((-73.90807 40.678695, -73.907726 40.678735, -73.907718 40.678685, -73.907562 40.678699, -73.90755 40.67863, -73.90768 40.678525, -73.908028 40.678485, -73.90807 40.678695)))"
3420453,3015430007,unverified,block_expanded,Constructed,73 MOTHER GASTON BLVD,2013.0,2013.0,H3,5,False,0.0,1.0,1.0,2180250.0,True,50.0,2008-05-07,2017-10-25 00:00:00,21.0,True,"MULTIPOLYGON (((-73.907877 40.678787, -73.908036 40.67877, -73.908083 40.679019, -73.907924 40.679037, -73.907877 40.678787)))"
3428703,3015430014,unverified,block_expanded,Constructed,102 SOMERS STREET,2020.0,2017.0,C1,2,True,8.0,8.0,1.0,507150.0,True,8.0,2016-11-22,2020-02-07 00:00:00,7.0,True,"MULTIPOLYGON (((-73.907627 40.679076, -73.90759 40.678889, -73.907654 40.678881, -73.90769 40.679069, -73.907627 40.679076)))"
3042046,3015430015,unverified,block_expanded,Constructed,104 SOMERS STREET,1910.0,1910.0,C0,2,True,3.0,3.0,1.0,59460.0,False,,,,,False,"MULTIPOLYGON (((-73.907541 40.678957, -73.907563 40.678955, -73.907556 40.678916, -73.907595 40.678912, -73.907627 40.679076, -73.907565 40.679083, -73.907541 40.678957)))"
3042047,3015430016,unverified,block_expanded,Constructed,104A SOMERS STREET,1910.0,1910.0,C0,2,True,3.0,3.0,1.0,65760.0,False,,,,,False,"MULTIPOLYGON (((-73.907467 40.678942, -73.907464 40.678925, -73.907526 40.678918, -73.907534 40.678958, -73.907541 40.678957, -73.907565 40.679083, -73.907565 40.679083, -73.907496 40.679091, -73.907479 40.679006, -73.907467 40.678942)))"
3042048,3015430017,unverified,block_expanded,Constructed,106 SOMERS STREET,1910.0,1910.0,C0,2,True,3.0,3.0,1.0,65760.0,False,,,,,False,"MULTIPOLYGON (((-73.907405 40.678976, -73.907425 40.678973, -73.907423 40.678962, -73.90742 40.678947, -73.907467 40.678942, -73.907479 40.679006, -73.907496 40.679091, -73.907429 40.679098, -73.907405 40.678976)))"
3042049,3015430018,unverified,block_expanded,Constructed,108 SOMERS STREET,1910.0,1910.0,C0,2,True,3.0,3.0,2.0,65760.0,False,,,,,False,"MULTIPOLYGON (((-73.907335 40.678983, -73.907405 40.678976, -73.907429 40.679098, -73.907359 40.679106, -73.907335 40.678983)))"
3379506,3015430018,unverified,block_expanded,Constructed,108 SOMERS STREET,1910.0,1910.0,C0,2,True,3.0,3.0,2.0,65760.0,False,,,,,False,"MULTIPOLYGON (((-73.907369 40.678782, -73.907377 40.678824, -73.907387 40.678875, -73.907315 40.678883, -73.907305 40.67883, -73.907305 40.67883, -73.907311 40.678826, -73.907311 40.678826, -73.907369 40.678782)))"
3042050,3015430019,unverified,block_expanded,Constructed,108A SOMERS STREET,1910.0,1910.0,C0,2,True,3.0,3.0,1.0,78720.0,True,3.0,,,1.0,True,"MULTIPOLYGON (((-73.907274 40.67899, -73.907335 40.678983, -73.907359 40.679106, -73.907298 40.679113, -73.907274 40.67899)))"
3406773,3015430020,unverified,block_expanded,Constructed,110 SOMERS STREET,1910.0,1910.0,C0,2,True,3.0,3.0,2.0,78720.0,False,,,,,False,"MULTIPOLYGON (((-73.907236 40.678922, -73.907254 40.678919, -73.907265 40.678972, -73.907197 40.67898, -73.907186 40.678928, -73.9072 40.678926, -73.907236 40.678922)))"
3042051,3015430020,unverified,block_expanded,Constructed,110 SOMERS STREET,1910.0,1910.0,C0,2,True,3.0,3.0,2.0,78720.0,False,,,,,False,"MULTIPOLYGON (((-73.907203 40.678998, -73.907274 40.67899, -73.907298 40.679113, -73.90724 40.67912, -73.907227 40.679121, -73.907203 40.678998)))"
3042052,3015430021,unverified,block_expanded,Constructed,112 SOMERS STREET,1910.0,1910.0,C0,2,True,3.0,3.0,1.0,62100.0,False,,,,,False,"MULTIPOLYGON (((-73.907137 40.679006, -73.907203 40.678998, -73.907227 40.679121, -73.907161 40.679128, -73.907137 40.679006)))"
